id;mtotal;vms;clock;lastclocktime;stage
430;58.4;3;17;8;2
431;63.4;3;16;7;3
432;6.71;3;19;12;1
433;51.17;3;17;8;2
434;28.81;3;16;7;3
435;14.65;3;19;12;1
436;66.05;3;17;8;2
437;2.63;3;16;7;3
438;30.19;3;19;12;1
439;64.73;3;17;8;2
440;1.93;3;16;7;3
441;60.94;3;19;12;1
442;64.31;3;17;8;2
443;0.54;3;16;7;3
444;88.77;3;19;12;1
445;61.96;3;18;15;2
446;0.77;3;17;7;3
447;98.16;3;19;12;1
448;57.31;3;18;15;2
449;0.88;3;17;7;3
450;96.84;3;19;12;1
451;48.49;3;18;15;2
452;1.17;3;17;7;3
453;93.74;3;19;12;1
454;30.68;3;18;15;2
455;2.35;3;17;7;3
456;87.49;3;19;12;1
457;21.84;3;18;15;2
458;5.43;3;17;7;3
459;74.99;3;20;12;1
460;12.57;3;18;15;2
461;11.72;3;17;7;3
462;50.14;3;20;12;1
463;26.71;3;18;15;2
464;24.01;3;17;7;3
465;18.97;3;20;12;1
466;50.98;3;18;15;2
467;48.42;3;17;7;3
468;5.7;3;20;12;1
469;69.52;3;18;15;2
470;71.45;3;17;7;3
471;8.97;3;20;12;1
472;95.46;3;18;15;2
473;78.45;3;17;8;3
474;18.83;3;20;12;1
475;96.48;3;18;15;2
476;89.59;3;17;8;3
477;38.23;3;20;12;1
478;93.13;3;19;10;2
479;80.85;3;17;8;3
480;68.35;3;20;12;1
481;86.45;3;19;10;2
482;61.71;3;18;8;3
483;93.76;3;20;12;1
484;73.64;3;19;10;2
485;33.98;3;18;8;3
486;96.15;3;20;12;1
487;48.32;3;19;10;2
488;8.97;3;18;8;3
489;92.3;3;20;12;1
490;28.54;3;19;10;2
491;4.8;3;18;8;3
492;84.63;4;21;11;1
