id;mtotal;vms;clock;lastclocktime;stage
1863;0.0;0;0;0;1
1864;4.06;7;40;13;2
1865;3.95;5;24;17;3
1866;0.0;0;0;0;1
1867;7.61;7;40;13;2
1868;1.32;5;24;17;3
1869;0.0;0;0;0;1
1870;14.71;7;40;13;2
1871;3.09;5;24;17;3
1872;0.0;0;0;0;1
1873;24.67;7;40;13;2
1874;6.84;5;24;17;3
1875;0.0;0;0;0;1
1876;30.77;7;40;13;2
1877;14.54;5;24;17;3
1878;0.0;0;0;0;1
1879;24.06;7;40;13;2
1880;29.18;5;24;17;3
1881;0.0;0;0;0;1
1882;18.06;7;40;13;2
1883;41.56;5;24;17;3
1884;0.0;0;0;0;1
1885;23.47;7;40;13;2
1886;44.25;5;24;17;3
1887;0.0;0;0;0;1
1888;0.0;7;0;0;2
1889;47.02;5;24;17;3
1890;0.0;0;0;0;1
1891;0.0;7;0;0;2
1892;52.46;5;24;17;3
1893;0.0;0;0;0;1
1894;0.0;6;0;0;2
1895;50.12;5;24;17;3
1896;0.0;0;0;0;1
1897;0.0;6;0;0;2
1898;56.34;5;24;17;3
1899;0.0;0;0;0;1
1900;0.0;5;0;0;2
1901;48.29;5;25;12;3
1902;0.0;0;0;0;1
1903;0.0;4;0;0;2
1904;36.83;5;25;12;3
1905;0.0;0;0;0;1
1906;0.0;4;0;0;2
1907;27.78;5;25;12;3
1908;0.0;0;0;0;1
1909;0.0;4;0;0;2
1910;15.87;5;25;12;3
1911;0.0;0;0;0;1
1912;0.0;4;0;0;2
1913;6.09;5;25;12;3
1914;0.0;0;0;0;1
1915;0.0;4;0;0;2
1916;6.82;5;25;12;3
1917;0.0;0;0;0;1
1918;0.0;4;0;0;2
1919;14.17;5;25;12;3
1920;0.0;0;0;0;1
1921;0.0;4;0;0;2
1922;26.39;5;25;12;3
1923;0.0;0;0;0;1
1924;0.0;4;0;0;2
1925;33.64;5;25;12;3
