id;mtotal;vms;clock;lastclocktime;stage
965;19.5;5;27;17;3
966;28.57;7;30;16;1
967;18.44;5;29;15;2
968;18.78;5;27;17;3
969;22.44;7;30;16;1
970;12.58;5;29;15;2
971;17.27;5;27;17;3
972;20.03;7;30;16;1
973;12.34;5;29;15;2
974;15.27;5;27;17;3
975;11.26;7;30;16;1
976;25.02;5;29;15;2
977;15.4;5;27;17;3
978;4.94;7;30;16;1
979;44.87;5;29;15;2
980;15.05;5;27;17;3
981;4.1;7;30;16;1
982;54.21;5;29;15;2
983;29.19;5;27;17;3
984;2.81;7;30;16;1
985;61.43;5;29;15;2
986;47.18;5;27;17;3
987;4.63;7;30;16;1
988;63.48;5;29;15;2
989;62.1;5;27;17;3
990;9.07;7;30;16;1
